,자사주문번호,거래처,주문일,사은품여부,출고예정일,주문/배송상태,운송장등록일자,상품명,상품수량,덤상품수량,상품유형,상품타입,매출액,자재명,초기자재수량,주문수량,취소수량,반품수량,배송유형,마감구분,클레임 상태,상품순번
825,40787430512163643,외부몰_직거래_11번가(신),20230512,N,20230514,배송 완료,2023-05-12 11:33:02,[복합_마켓전략] 비비고 별미국물요리세트(감자탕2/순대국2/추어탕2),1,0,복합 상품,일반,9302,비비고/순댓국 460G_18입/상온,2,2,0,0,택배배송,상온,-,11.0
826,40787430512163626,외부몰_직거래_11번가(신),20230512,N,20230514,배송 완료,2023-05-12 11:33:02,[11번가] 다담 냉이된장찌개양념 140gX3개,1,0,묶음 상품,일반,5208,다담/냉이된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,11.0
827,40787430512163626,외부몰_직거래_11번가(신),20230512,N,20230514,배송 완료,2023-05-12 11:33:02,[11번가] 다담 순두부찌개양념 140gX4개,1,0,묶음 상품,일반,6943,다담/순두부찌개양념 140G/24입/냉장,4,4,0,0,택배배송,냉장,-,12.0
828,40787430512163626,외부몰_직거래_11번가(신),20230512,N,20230514,배송 완료,2023-05-12 11:33:02,[11번가] 다담 순두부찌개양념 140gX4개,1,0,묶음 상품,일반,6943,다담/순두부찌개양념 140G/24입/냉장,4,4,0,0,택배배송,냉장,-,13.0
829,40787430512163626,외부몰_직거래_11번가(신),20230512,N,20230514,배송 완료,2023-05-12 11:33:02,다담 정통된장찌개 양념 140gX3,1,0,묶음 상품,일반,5206,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,14.0
830,40787430512163613,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,[복합_마켓전략]주먹밥쟁여두기(스팸김치2+참치마요2+불고기2),1,0,복합 상품,일반,11300,햇반/쿡반 스팸김치주먹밥 500G/냉동,2,2,0,0,택배배송,냉동,-,11.0
831,40787430512163613,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,[복합_마켓전략]주먹밥쟁여두기(스팸김치2+참치마요2+불고기2),1,0,복합 상품,일반,11300,햇반/쿡반 참치마요주먹밥 500G/냉동,2,2,0,0,택배배송,냉동,-,11.0
832,40787430512163613,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,[복합_마켓전략]주먹밥쟁여두기(스팸김치2+참치마요2+불고기2),1,0,복합 상품,일반,11300,햇반/불고기주먹밥 500G_UJ/냉동,2,2,0,0,택배배송,냉동,-,11.0
833,40787430512163593,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,[11번가] 다담 바지락 순두부찌개 양념 140GX3개입,1,0,묶음 상품,일반,4870,다담/순두부찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,11.0
834,40787430512163593,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,[11번가] 다담 정통된장찌개 양념 140gX3개,1,0,묶음 상품,일반,4870,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,12.0
835,40787430512163593,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,[11번가] 다담 순두부찌개양념 140gX4개,1,0,묶음 상품,일반,6493,다담/순두부찌개양념 140G/24입/냉장,4,4,0,0,택배배송,냉장,-,13.0
836,40787430512163593,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,다담 정통된장찌개 양념 140gX3,1,0,묶음 상품,일반,4867,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,14.0
837,40787430512163581,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,[11번가]비비고 차돌육개장 500g x 3,1,0,묶음 상품,일반,20563,비비고/차돌육개장500G/상온,3,3,0,0,택배배송,상온,-,11.0
838,40787430512163581,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,[11번가] 비비고 갈비탕 400GX2개,1,0,묶음 상품,일반,17937,비비고/갈비탕 400G_18입/상온,2,2,0,0,택배배송,상온,-,12.0
839,40787430512163564,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,[복합_마켓전략]CJ 매일반찬세트(비엔나+베이컨+함박+고등어+어묵),1,0,복합 상품,일반,6155,더건강한그릴비엔나200G*2/냉장,1,1,0,0,택배배송,냉장,-,11.0
840,40787430512163564,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,[복합_마켓전략]CJ 매일반찬세트(비엔나+베이컨+함박+고등어+어묵),1,0,복합 상품,일반,4825,삼호/안심부산어묵 종합276g*2/냉장,1,1,0,0,택배배송,냉장,-,11.0
841,40787430512163564,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,[복합_마켓전략]CJ 매일반찬세트(비엔나+베이컨+함박+고등어+어묵),1,0,복합 상품,일반,5091,고메함박스테이크152G(22입)/냉장,2,2,0,0,택배배송,냉장,-,11.0
842,40787430512163564,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,[복합_마켓전략]CJ 매일반찬세트(비엔나+베이컨+함박+고등어+어묵),1,0,복합 상품,일반,7105,햄스빌굿베이컨130G*3/냉장,1,1,0,0,택배배송,냉장,-,11.0
843,40787430512163564,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,[복합_마켓전략]CJ 매일반찬세트(비엔나+베이컨+함박+고등어+어묵),1,0,복합 상품,일반,7564,비비고/순살고등어구이 60G/냉장,2,2,0,0,택배배송,냉장,-,11.0
844,40787430512163543,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:01,고메 클래식 콤비네이션 피자 405g,1,0,단일 상품,일반,6530,고메 클래식 콤비네이션 피자 405G/냉동,1,1,0,0,택배배송,냉동,-,11.0
845,40787430512163543,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:01,고메 클래식 콤비네이션 피자 405g,1,0,단일 상품,일반,6530,고메 클래식 콤비네이션 피자 405G/냉동,1,1,0,0,택배배송,냉동,-,12.0
846,40787430512163543,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:01,고메 클래식 콤비네이션 피자 405g,1,0,단일 상품,일반,6530,고메 클래식 콤비네이션 피자 405G/냉동,1,1,0,0,택배배송,냉동,-,13.0
847,40787430512163528,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,[복합_마켓전략]햇반X비비고 국물 갓성비 기획세트(햇반작은공기6/육개장3/미역국3),1,0,복합 상품,일반,7199,햇반작은공기130G/상온,6,6,0,0,택배배송,상온,-,11.0
848,40787430512163528,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,[복합_마켓전략]햇반X비비고 국물 갓성비 기획세트(햇반작은공기6/육개장3/미역국3),1,0,복합 상품,일반,7499,비비고/육개장300G_온라인/상온,3,3,0,0,택배배송,상온,-,11.0
849,40787430512163528,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,[복합_마켓전략]햇반X비비고 국물 갓성비 기획세트(햇반작은공기6/육개장3/미역국3),1,0,복합 상품,일반,7502,비비고/미역국 300G_EBIZ/상온,3,3,0,0,택배배송,상온,-,11.0
850,40787430512163513,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:01,[11번가] 다담 정통된장찌개 양념 140gX3개,1,0,묶음 상품,일반,4613,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,11.0
851,40787430512163513,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:01,[11번가] 다담 정통된장찌개 양념 140gX3개,1,0,묶음 상품,일반,4613,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,12.0
852,40787430512163513,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:01,[11번가] 다담 정통된장찌개양념 140gX7개,1,0,묶음 상품,일반,10763,다담/정통된장찌개양념 140G/24입/냉장,7,7,0,0,택배배송,냉장,-,13.0
853,40787430512163513,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:01,다담 정통된장찌개 양념 140gX3,1,0,묶음 상품,일반,4611,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,14.0
854,40787430512163500,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,[복합_마켓전략]주먹밥쟁여두기(스팸김치2+참치마요2+불고기2),1,0,복합 상품,일반,11300,햇반/쿡반 스팸김치주먹밥 500G/냉동,2,2,0,0,택배배송,냉동,-,11.0
855,40787430512163500,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,[복합_마켓전략]주먹밥쟁여두기(스팸김치2+참치마요2+불고기2),1,0,복합 상품,일반,11300,햇반/쿡반 참치마요주먹밥 500G/냉동,2,2,0,0,택배배송,냉동,-,11.0
856,40787430512163500,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,[복합_마켓전략]주먹밥쟁여두기(스팸김치2+참치마요2+불고기2),1,0,복합 상품,일반,11300,햇반/불고기주먹밥 500G_UJ/냉동,2,2,0,0,택배배송,냉동,-,11.0
857,40787430512163488,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:01,비비고테이블 특양지곰탕700G X4팩,1,0,묶음 상품,일반,30000,비비고/특양지곰탕 700G (10입)/냉동,4,4,0,0,택배배송,냉동,-,11.0
858,40787430512163465,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,[11번가] 다담 청국장찌개 530G,1,0,단일 상품,일반,6180,다담/청국장 양념 530G/냉장,1,1,0,0,택배배송,냉장,-,11.0
859,40787430512163465,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,[11번가] 다담 순두부찌개양념 140gX4개,1,0,묶음 상품,일반,7172,다담/순두부찌개양념 140G/24입/냉장,4,4,0,0,택배배송,냉장,-,12.0
860,40787430512163465,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,[11번가] 다담 순두부찌개양념 140gX4개,1,0,묶음 상품,일반,7172,다담/순두부찌개양념 140G/24입/냉장,4,4,0,0,택배배송,냉장,-,13.0
861,40787430512163465,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,다담 정통된장찌개 양념 140gX3,1,0,묶음 상품,일반,5376,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,14.0
862,40787430512163454,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,[복합_마켓전략] 비비고 국물요리 프리미엄세트,1,0,복합 상품,일반,17460,비비고/도가니곰탕460G/상온,3,3,0,0,택배배송,상온,-,11.0
863,40787430512163454,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 11:33:02,[복합_마켓전략] 비비고 국물요리 프리미엄세트,1,0,복합 상품,일반,17970,비비고/수삼갈비탕 400G/상온,3,3,0,0,택배배송,상온,-,11.0
864,40787430511163030,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:12:07,[11번가] 다담 정통된장찌개 양념 140gX3개,1,0,묶음 상품,일반,4686,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,11.0
865,40787430511163030,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:12:07,[11번가] 다담 정통된장찌개 양념 140gX3개,1,0,묶음 상품,일반,4686,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,12.0
866,40787430511163030,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:12:07,[11번가] 다담 순두부찌개양념 140gX4개,1,0,묶음 상품,일반,6247,다담/순두부찌개양념 140G/24입/냉장,4,4,0,0,택배배송,냉장,-,13.0
867,40787430511163030,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:12:07,다담 정통된장찌개 양념 140gX3,1,0,묶음 상품,일반,4681,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,14.0
868,40787430511163017,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:12:07,[11번가]다담 부대찌개양념 140Gx3개,1,0,묶음 상품,일반,4870,다담/부대찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,11.0
869,40787430511163017,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:12:07,[11번가] 다담 정통된장찌개 양념 140gX3개,1,0,묶음 상품,일반,4870,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,12.0
870,40787430511163017,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:12:07,[11번가] 다담 순두부찌개양념 140gX4개,1,0,묶음 상품,일반,6493,다담/순두부찌개양념 140G/24입/냉장,4,4,0,0,택배배송,냉장,-,13.0
871,40787430511163017,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:12:07,다담 정통된장찌개 양념 140gX3,1,0,묶음 상품,일반,4867,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,14.0
872,40787430511163002,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:12:07,[11번가] 다담 정통된장찌개 양념 140gX3개,1,0,묶음 상품,일반,4743,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,11.0
873,40787430511163002,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:12:07,[11번가]다담 갈치조림양념150g 3개,1,0,묶음 상품,일반,4995,다담/갈치조림양념150G/냉장,3,3,0,0,택배배송,냉장,-,12.0
874,40787430511163002,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:12:07,우렁강된장비빔양념140GX4개,1,0,묶음 상품,일반,6324,다담/우렁강된장비빔양념 140G/24입/냉장,4,4,0,0,택배배송,냉장,-,13.0
875,40787430511163002,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:12:07,다담 정통된장찌개 양념 140gX3,1,0,묶음 상품,일반,4738,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,14.0
876,40787430511162977,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:12:03,[11번가]비비고 차돌육개장 500g x 3,1,0,묶음 상품,일반,19747,비비고/차돌육개장500G/상온,3,3,0,0,택배배송,상온,-,11.0
877,40787430511162977,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:12:03,[11번가] 비비고 소고기장터국 500Gx3개,1,0,묶음 상품,일반,13653,비비고/소고기장터국 500G_18입/상온,3,3,0,0,택배배송,상온,-,12.0
878,40787430511162977,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:12:03,[11번가] 비비고 된장찌개 460gx3개,1,0,묶음 상품,일반,13654,비비고/된장찌개 460G(16입)/상온,3,3,0,0,택배배송,상온,-,21.0
879,40787430511162977,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:12:03,[11번가] 비비고 순댓국 460gX3개,1,0,묶음 상품,일반,19746,비비고/순댓국 460G_18입/상온,3,3,0,0,택배배송,상온,-,22.0
880,40787430511162977,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:12:03,[11번가]비비고 진국설렁탕 500g 3개,1,0,묶음 상품,일반,19747,비비고/진국설렁탕500G/상온,3,3,0,0,택배배송,상온,-,31.0
881,40787430511162977,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:12:03,[11번가] 비비고 육개장 500gx3봉,1,0,묶음 상품,일반,13653,비비고/육개장 500G_18입/상온,3,3,0,0,택배배송,상온,-,32.0
882,40787430511162952,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:12:07,[11번가] 다담 우렁강된장 비빔 양념 140GX3개입,1,0,묶음 상품,일반,4917,다담/우렁강된장비빔양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,11.0
883,40787430511162952,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:12:07,[11번가] 다담 우렁강된장 비빔 양념 140GX3개입,1,0,묶음 상품,일반,4917,다담/우렁강된장비빔양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,12.0
884,40787430511162952,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:12:07,우렁강된장비빔양념140GX4개,1,0,묶음 상품,일반,6555,다담/우렁강된장비빔양념 140G/24입/냉장,4,4,0,0,택배배송,냉장,-,13.0
885,40787430511162952,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:12:07,다담 정통된장찌개 양념 140gX3,1,0,묶음 상품,일반,4911,다담/정통된장찌개양념 140G/24입/냉장,3,3,0,0,택배배송,냉장,-,14.0
886,40787430511162938,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:18:13,[11번가]백설 프락토 올리고당 2.45kg,2,0,단일 상품,일반,16560,올리고당2.45KG/상온,2,2,0,0,택배배송,상온,-,11.0
887,40787430511162924,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:18:13,더건강한 닭가슴살 소시지(꼬지)80Gx4,2,0,묶음 상품,일반,15999,더건강한 닭가슴살 소시지(꼬지)80G/냉장,8,8,0,0,택배배송,냉장,-,11.0
888,40787430511162924,외부몰_직거래_11번가(신),20230511,N,20230514,배송 완료,2023-05-12 06:18:13,더건강한 닭가슴살 소시지(꼬지)80Gx4,2,0,묶음 상품,일반,15999,더건강한 닭가슴살 소시지(꼬지)80G/냉장,8,8,0,0,택배배송,냉장,-,12.0
